1726017819.6024241," camera image not ready, skipping."
1726017820.1044097, start processing a new image.
1726017820.1057994, using left camera image.
1726017820.1071427," camera image not ready, skipping."
1726017820.6091454, start processing a new image.
1726017820.61052, using left camera image.
1726017820.6119337," camera image not ready, skipping."
1726017821.1136413, start processing a new image.
1726017821.115027, using left camera image.
1726017821.1163764," camera image not ready, skipping."
1726017821.6185346, start processing a new image.
1726017821.6199, using left camera image.
1726017821.6212301," camera image not ready, skipping."
1726017822.1232362, start processing a new image.
1726017822.1245956, using left camera image.
1726017822.1259134," camera image not ready, skipping."
1726017822.6279216, start processing a new image.
1726017822.629302, using left camera image.
1726017822.630588," camera image not ready, skipping."
1726017823.132611, start processing a new image.
1726017823.1339996, using left camera image.
1726017823.1352725," camera image not ready, skipping."
1726017823.637378, start processing a new image.
1726017823.6387591, using left camera image.
1726017823.6400945," camera image not ready, skipping."
1726017824.1419997, start processing a new image.
1726017824.1432862, using left camera image.
1726017824.144516," camera image not ready, skipping."
1726017824.6464908, start processing a new image.
1726017824.6478689, using left camera image.
1726017824.6492493," camera image not ready, skipping."
1726017825.1511705, start processing a new image.
1726017825.1525352, using left camera image.
1726017825.1538148," camera image not ready, skipping."
1726017825.6557634, start processing a new image.
1726017825.657167, using left camera image.
1726017825.6584797," camera image not ready, skipping."
1726017826.1606066, start processing a new image.
1726017826.1619706, using left camera image.
1726017826.1632533," camera image not ready, skipping."
1726017826.6651986, start processing a new image.
1726017826.6665683, using left camera image.
1726017826.667897," camera image not ready, skipping."
1726017827.1693385, start processing a new image.
1726017827.170474, using left camera image.
1726017827.171678," camera image not ready, skipping."
1726017827.6735055, start processing a new image.
1726017827.6748283, using left camera image.
1726017827.6761696," camera image not ready, skipping."
1726017828.1782885, start processing a new image.
1726017828.17969, using left camera image.
1726017828.181033," camera image not ready, skipping."
1726017828.6831267, start processing a new image.
1726017828.6844926, using left camera image.
1726017828.6858356," camera image not ready, skipping."
1726017829.1878753, start processing a new image.
1726017829.1892378, using left camera image.
1726017829.190511," camera image not ready, skipping."
1726017829.6924992, start processing a new image.
1726017829.6938705, using left camera image.
1726017829.6951888," camera image not ready, skipping."
1726017830.197223, start processing a new image.
1726017830.1985643, using left camera image.
1726017830.199892," camera image not ready, skipping."
1726017830.701922, start processing a new image.
1726017830.7033315, using left camera image.
1726017830.704615," camera image not ready, skipping."
1726017831.2066307, start processing a new image.
1726017831.20794, using left camera image.
1726017831.2092931," camera image not ready, skipping."
1726017831.7113032, start processing a new image.
1726017831.7126877, using left camera image.
1726017831.7140028," camera image not ready, skipping."
1726017832.215935, start processing a new image.
1726017832.2172718, using left camera image.
1726017832.2185843," camera image not ready, skipping."
1726017832.720536, start processing a new image.
1726017832.7218895, using left camera image.
1726017832.723222," camera image not ready, skipping."
1726017833.2253609, start processing a new image.
1726017833.226684, using left camera image.
1726017833.2281358," camera image not ready, skipping."
1726017833.7304766, start processing a new image.
1726017833.7319784, using left camera image.
1726017833.7333512," camera image not ready, skipping."
1726017834.235325, start processing a new image.
1726017834.2366827, using left camera image.
1726017834.2380288," camera image not ready, skipping."
1726017834.740038, start processing a new image.
1726017834.741422, using left camera image.
1726017834.7427213," camera image not ready, skipping."
1726017835.2448938, start processing a new image.
1726017835.2464263, using left camera image.
1726017835.2479382," camera image not ready, skipping."
1726017835.750276, start processing a new image.
1726017835.7516396, using left camera image.
1726017835.7529383," camera image not ready, skipping."
1726017836.2544632, start processing a new image.
1726017836.2559552, using left camera image.
1726017836.2574148," camera image not ready, skipping."
1726017836.7594118, start processing a new image.
1726017836.7607877, using left camera image.
1726017836.762086," camera image not ready, skipping."
1726017837.2641637, start processing a new image.
1726017837.265666, using left camera image.
1726017837.266981," camera image not ready, skipping."
1726017837.76909, start processing a new image.
1726017837.7704697, using left camera image.
1726017837.771751," camera image not ready, skipping."
1726017838.2737262, start processing a new image.
1726017838.2751112, using left camera image.
1726017838.2764258," camera image not ready, skipping."
1726017838.778027, start processing a new image.
1726017838.779406, using left camera image.
1726017838.780749," camera image not ready, skipping."
1726017839.2825325, start processing a new image.
1726017839.2840347, using left camera image.
1726017839.285426," camera image not ready, skipping."
1726017839.787457, start processing a new image.
1726017839.7888381, using left camera image.
1726017839.7901309," camera image not ready, skipping."
1726017840.2922223, start processing a new image.
1726017840.293608, using left camera image.
1726017840.2949631," camera image not ready, skipping."
1726017840.7969897, start processing a new image.
1726017840.7983909, using left camera image.
1726017840.799728," camera image not ready, skipping."
1726017841.301703, start processing a new image.
1726017841.3030193, using left camera image.
1726017841.304336," camera image not ready, skipping."
1726017841.8063965, start processing a new image.
1726017841.8078074, using left camera image.
1726017841.8091285," camera image not ready, skipping."
1726017842.311121, start processing a new image.
1726017842.312468, using left camera image.
1726017842.3138063," camera image not ready, skipping."
1726017842.8157542, start processing a new image.
1726017842.8171127, using left camera image.
1726017842.8184555," camera image not ready, skipping."
1726017843.32043, start processing a new image.
1726017843.3218014, using left camera image.
1726017843.3231728," camera image not ready, skipping."
1726017843.8252008, start processing a new image.
1726017843.8265646, using left camera image.
1726017843.827911," camera image not ready, skipping."
1726017844.3300962, start processing a new image.
1726017844.3314414, using left camera image.
1726017844.3327641," camera image not ready, skipping."
1726017844.8346853, start processing a new image.
1726017844.8360913, using left camera image.
1726017844.837454," camera image not ready, skipping."
1726017845.338983, start processing a new image.
1726017845.3403692, using left camera image.
1726017845.341717," camera image not ready, skipping."
1726017845.843805, start processing a new image.
1726017845.8452451, using left camera image.
1726017845.8466084," camera image not ready, skipping."
1726017846.348743, start processing a new image.
1726017846.350128, using left camera image.
1726017846.3515043," camera image not ready, skipping."
1726017846.8533602, start processing a new image.
1726017846.8545234, using left camera image.
1726017846.8556628," camera image not ready, skipping."
1726017847.3575082, start processing a new image.
1726017847.3588586, using left camera image.
1726017847.360221," camera image not ready, skipping."
1726017847.862206, start processing a new image.
1726017847.8635948, using left camera image.
1726017847.8649237," camera image not ready, skipping."
1726017848.3665626, start processing a new image.
1726017848.3680704, using left camera image.
1726017848.3694422," camera image not ready, skipping."
1726017848.8714345, start processing a new image.
1726017848.872809, using left camera image.
1726017848.8741288," camera image not ready, skipping."
1726017849.37614, start processing a new image.
1726017849.3776367, using left camera image.
1726017849.3790076," camera image not ready, skipping."
1726017849.8809767, start processing a new image.
1726017849.882391, using left camera image.
1726017849.8837113," camera image not ready, skipping."
1726017850.3856819, start processing a new image.
1726017850.387117, using left camera image.
1726017850.3884745," camera image not ready, skipping."
1726017850.8905523, start processing a new image.
1726017850.8919134, using left camera image.
1726017850.8932362," camera image not ready, skipping."
1726017851.3951268, start processing a new image.
1726017851.3963225, using left camera image.
1726017851.3975258," camera image not ready, skipping."
1726017851.8993814, start processing a new image.
1726017851.9007435, using left camera image.
1726017851.9020808," camera image not ready, skipping."
1726017852.4040873, start processing a new image.
1726017852.405411, using left camera image.
1726017852.4067054," camera image not ready, skipping."
1726017852.9086933, start processing a new image.
1726017852.9100163, using left camera image.
1726017852.9112854," camera image not ready, skipping."
1726017853.4132142, start processing a new image.
1726017853.4145205, using left camera image.
1726017853.4158363," camera image not ready, skipping."
1726017853.917747, start processing a new image.
1726017853.919098, using left camera image.
1726017853.920434," camera image not ready, skipping."
1726017854.4223812, start processing a new image.
1726017854.4237707, using left camera image.
1726017854.4251022," camera image not ready, skipping."
1726017854.9271164, start processing a new image.
1726017854.928467, using left camera image.
1726017854.9297853," camera image not ready, skipping."
1726017855.4317734, start processing a new image.
1726017855.4331353, using left camera image.
1726017855.434493," camera image not ready, skipping."
1726017855.9365098, start processing a new image.
1726017855.9380505, using left camera image.
1726017855.9393737," camera image not ready, skipping."
1726017856.4413238, start processing a new image.
1726017856.4426632, using left camera image.
1726017856.4439967," camera image not ready, skipping."
1726017856.9459167, start processing a new image.
1726017856.9471586, using left camera image.
1726017856.9483695," camera image not ready, skipping."
1726017857.4502516, start processing a new image.
1726017857.4516864, using left camera image.
1726017857.453121," camera image not ready, skipping."
1726017857.9550915, start processing a new image.
1726017857.9564037, using left camera image.
1726017857.9577298," camera image not ready, skipping."
1726017858.4592776, start processing a new image.
1726017858.4606483, using left camera image.
1726017858.4619691," camera image not ready, skipping."
1726017858.9639142, start processing a new image.
1726017858.965288, using left camera image.
1726017858.9665644," camera image not ready, skipping."
1726017859.4685063, start processing a new image.
1726017859.4698467, using left camera image.
1726017859.4711642," camera image not ready, skipping."
1726017859.9731095, start processing a new image.
1726017859.9745069, using left camera image.
1726017859.9758384," camera image not ready, skipping."
1726017860.4779308, start processing a new image.
1726017860.4793134, using left camera image.
1726017860.480669," camera image not ready, skipping."
1726017860.9825246, start processing a new image.
1726017860.9839094, using left camera image.
1726017860.9852464," camera image not ready, skipping."
1726017861.4872112, start processing a new image.
1726017861.4886196, using left camera image.
1726017861.4899552," camera image not ready, skipping."
1726017861.9919677, start processing a new image.
1726017861.993329, using left camera image.
1726017861.99461," camera image not ready, skipping."
1726017862.496594, start processing a new image.
1726017862.4978898, using left camera image.
1726017862.4991784," camera image not ready, skipping."
1726017863.0011306, start processing a new image.
1726017863.0024385, using left camera image.
1726017863.0037177," camera image not ready, skipping."
1726017863.5058055, start processing a new image.
1726017863.5071716, using left camera image.
1726017863.5084994," camera image not ready, skipping."
1726017864.010513, start processing a new image.
1726017864.0118935, using left camera image.
1726017864.0132456," camera image not ready, skipping."
1726017864.5151787, start processing a new image.
1726017864.5166771, using left camera image.
1726017864.5180497," camera image not ready, skipping."
1726017865.0200913, start processing a new image.
1726017865.0214567, using left camera image.
1726017865.0227692," camera image not ready, skipping."
1726017865.5248122, start processing a new image.
1726017865.5262148, using left camera image.
1726017865.527584," camera image not ready, skipping."
1726017866.0297413, start processing a new image.
1726017866.0311122, using left camera image.
1726017866.0324216," camera image not ready, skipping."
1726017866.5343127, start processing a new image.
1726017866.5354822, using left camera image.
1726017866.5366225," camera image not ready, skipping."
1726017867.0384576, start processing a new image.
1726017867.0398364, using left camera image.
1726017867.0411685," camera image not ready, skipping."
1726017867.5431328, start processing a new image.
1726017867.544534, using left camera image.
1726017867.5458748," camera image not ready, skipping."
1726017868.047834, start processing a new image.
1726017868.049199, using left camera image.
1726017868.0504968," camera image not ready, skipping."
1726017868.552513, start processing a new image.
1726017868.553926, using left camera image.
1726017868.5552747," camera image not ready, skipping."
1726017869.0574017, start processing a new image.
1726017869.0587256, using left camera image.
1726017869.0601492," camera image not ready, skipping."
1726017869.5619073, start processing a new image.
1726017869.56328, using left camera image.
1726017869.5646079," camera image not ready, skipping."
1726017870.0666795, start processing a new image.
1726017870.0681624, using left camera image.
1726017870.069555," camera image not ready, skipping."
1726017870.5716949, start processing a new image.
1726017870.573056, using left camera image.
1726017870.5744061," camera image not ready, skipping."
1726017871.076392, start processing a new image.
1726017871.0777574, using left camera image.
1726017871.079087," camera image not ready, skipping."
1726017871.5810292, start processing a new image.
1726017871.58243, using left camera image.
1726017871.5837588," camera image not ready, skipping."
1726017872.0858047, start processing a new image.
1726017872.0872293, using left camera image.
1726017872.0885947," camera image not ready, skipping."
1726017872.5904796, start processing a new image.
1726017872.591864, using left camera image.
1726017872.593206," camera image not ready, skipping."
1726017873.0951312, start processing a new image.
1726017873.0965173, using left camera image.
1726017873.0978777," camera image not ready, skipping."
1726017873.5997927, start processing a new image.
1726017873.6011577, using left camera image.
1726017873.6024876," camera image not ready, skipping."
1726017874.1045024, start processing a new image.
1726017874.1058602, using left camera image.
1726017874.1071775," camera image not ready, skipping."
1726017874.609206, start processing a new image.
1726017874.6105263, using left camera image.
1726017874.6118927," camera image not ready, skipping."
1726017875.1139183, start processing a new image.
1726017875.1152978, using left camera image.
1726017875.1166496," camera image not ready, skipping."
1726017875.618555, start processing a new image.
1726017875.619908, using left camera image.
1726017875.6212752," camera image not ready, skipping."
1726017876.1232152, start processing a new image.
1726017876.1245947, using left camera image.
1726017876.1259234," camera image not ready, skipping."
1726017876.6280522, start processing a new image.
1726017876.6294396, using left camera image.
1726017876.6307814," camera image not ready, skipping."
1726017877.1328957, start processing a new image.
1726017877.1342742, using left camera image.
1726017877.1357605," camera image not ready, skipping."
1726017877.6378076, start processing a new image.
1726017877.6392248, using left camera image.
1726017877.6405737," camera image not ready, skipping."
1726017878.1425605, start processing a new image.
1726017878.1439228, using left camera image.
1726017878.145248," camera image not ready, skipping."
1726017878.6471546, start processing a new image.
1726017878.6485405, using left camera image.
1726017878.6498942," camera image not ready, skipping."
1726017879.1518557, start processing a new image.
1726017879.153113, using left camera image.
1726017879.1543908," camera image not ready, skipping."
1726017879.6562927, start processing a new image.
1726017879.6576588, using left camera image.
1726017879.6589835," camera image not ready, skipping."
1726017880.1609912, start processing a new image.
1726017880.162406, using left camera image.
1726017880.1637442," camera image not ready, skipping."
1726017880.6657517, start processing a new image.
1726017880.6671147, using left camera image.
1726017880.668464," camera image not ready, skipping."
1726017881.1704814, start processing a new image.
1726017881.1718423, using left camera image.
1726017881.1731703," camera image not ready, skipping."
1726017881.6750352, start processing a new image.
1726017881.6761813, using left camera image.
1726017881.677311," camera image not ready, skipping."
1726017882.1789608, start processing a new image.
1726017882.180114, using left camera image.
1726017882.1812532," camera image not ready, skipping."
1726017882.6827283, start processing a new image.
1726017882.6838503, using left camera image.
1726017882.6849873," camera image not ready, skipping."
1726017883.186542, start processing a new image.
1726017883.187928, using left camera image.
1726017883.1892612," camera image not ready, skipping."
1726017883.6912043, start processing a new image.
1726017883.6925793, using left camera image.
1726017883.6939082," camera image not ready, skipping."
1726017884.1959147, start processing a new image.
1726017884.197281, using left camera image.
1726017884.198567," camera image not ready, skipping."
1726017884.7005699, start processing a new image.
1726017884.7019284, using left camera image.
1726017884.7032735," camera image not ready, skipping."
1726017885.2053149, start processing a new image.
1726017885.2066548, using left camera image.
1726017885.2080011," camera image not ready, skipping."
1726017885.7099543, start processing a new image.
1726017885.7113166, using left camera image.
1726017885.712639," camera image not ready, skipping."
1726017886.214562, start processing a new image.
1726017886.2159252, using left camera image.
1726017886.2172577," camera image not ready, skipping."
1726017886.719193, start processing a new image.
1726017886.7205849, using left camera image.
1726017886.7218883," camera image not ready, skipping."
1726017887.2237906, start processing a new image.
1726017887.2250226, using left camera image.
1726017887.2262487," camera image not ready, skipping."
1726017887.728131, start processing a new image.
1726017887.729494, using left camera image.
1726017887.7308044," camera image not ready, skipping."
1726017888.232464, start processing a new image.
1726017888.2337987, using left camera image.
1726017888.2351336," camera image not ready, skipping."
1726017888.7370777, start processing a new image.
1726017888.7384403, using left camera image.
1726017888.7397616," camera image not ready, skipping."
1726017889.2417374, start processing a new image.
1726017889.2430322, using left camera image.
1726017889.244289," camera image not ready, skipping."
1726017889.7460883, start processing a new image.
1726017889.7474577, using left camera image.
1726017889.7488067," camera image not ready, skipping."
1726017890.250748, start processing a new image.
1726017890.2521062, using left camera image.
1726017890.2534523," camera image not ready, skipping."
1726017890.7554874, start processing a new image.
1726017890.7568452, using left camera image.
1726017890.7581995," camera image not ready, skipping."
1726017891.2601976, start processing a new image.
1726017891.2615652, using left camera image.
1726017891.26292," camera image not ready, skipping."
1726017891.7648566, start processing a new image.
1726017891.7660377, using left camera image.
1726017891.7672055," camera image not ready, skipping."
1726017892.2691605, start processing a new image.
1726017892.2705293, using left camera image.
1726017892.2718804," camera image not ready, skipping."
1726017892.7736056, start processing a new image.
1726017892.7749858, using left camera image.
1726017892.7763183," camera image not ready, skipping."
1726017893.2781844, start processing a new image.
1726017893.2794073, using left camera image.
1726017893.2806127," camera image not ready, skipping."
1726017893.7824636, start processing a new image.
1726017893.7838452, using left camera image.
1726017893.785185," camera image not ready, skipping."
1726017894.28713, start processing a new image.
1726017894.2885237, using left camera image.
1726017894.2898524," camera image not ready, skipping."
1726017894.791831, start processing a new image.
1726017894.7932212, using left camera image.
1726017894.794536," camera image not ready, skipping."
1726017895.2965655, start processing a new image.
1726017895.298047, using left camera image.
1726017895.2994204," camera image not ready, skipping."
1726017895.8014305, start processing a new image.
1726017895.8027709, using left camera image.
1726017895.8041062," camera image not ready, skipping."
1726017896.306142, start processing a new image.
1726017896.3075209, using left camera image.
1726017896.3088434," camera image not ready, skipping."
1726017896.8104625, start processing a new image.
1726017896.8116884, using left camera image.
1726017896.812882," camera image not ready, skipping."
1726017897.314521, start processing a new image.
1726017897.31589, using left camera image.
1726017897.3172555," camera image not ready, skipping."
1726017897.819154, start processing a new image.
1726017897.8204534, using left camera image.
1726017897.821764," camera image not ready, skipping."
1726017898.3236935, start processing a new image.
1726017898.3248723, using left camera image.
1726017898.3260016," camera image not ready, skipping."
1726017898.8277206, start processing a new image.
1726017898.8288805, using left camera image.
1726017898.8300183," camera image not ready, skipping."
1726017899.3317244, start processing a new image.
1726017899.3328867, using left camera image.
1726017899.3340251," camera image not ready, skipping."
1726017899.8358572, start processing a new image.
1726017899.8371987, using left camera image.
1726017899.8385103," camera image not ready, skipping."
1726017900.3406086, start processing a new image.
1726017900.3420148, using left camera image.
1726017900.343348," camera image not ready, skipping."
1726017900.8453436, start processing a new image.
1726017900.8466585, using left camera image.
1726017900.8480046," camera image not ready, skipping."
1726017901.3501432, start processing a new image.
1726017901.3515575, using left camera image.
1726017901.3528998," camera image not ready, skipping."
1726017901.8545196, start processing a new image.
1726017901.8558698, using left camera image.
1726017901.857219," camera image not ready, skipping."
1726017902.3591847, start processing a new image.
1726017902.360562, using left camera image.
1726017902.361911," camera image not ready, skipping."
1726017902.8640049, start processing a new image.
1726017902.8653173, using left camera image.
1726017902.8666077," camera image not ready, skipping."
1726017903.3687391, start processing a new image.
1726017903.3701067, using left camera image.
1726017903.3715484," camera image not ready, skipping."
1726017903.8734193, start processing a new image.
1726017903.8745594, using left camera image.
1726017903.8757086," camera image not ready, skipping."
1726017904.3774774, start processing a new image.
1726017904.3788633, using left camera image.
1726017904.3801866," camera image not ready, skipping."
1726017904.8821828, start processing a new image.
1726017904.8835711, using left camera image.
1726017904.8849514," camera image not ready, skipping."
1726017905.386559, start processing a new image.
1726017905.3879712, using left camera image.
1726017905.3893077," camera image not ready, skipping."
1726017905.891309, start processing a new image.
1726017905.8926144, using left camera image.
1726017905.893971," camera image not ready, skipping."
1726017906.3959844, start processing a new image.
1726017906.3973615, using left camera image.
1726017906.398651," camera image not ready, skipping."
1726017906.9006288, start processing a new image.
1726017906.9019723, using left camera image.
1726017906.9032834," camera image not ready, skipping."
1726017907.4052808, start processing a new image.
1726017907.406598, using left camera image.
1726017907.4079216," camera image not ready, skipping."
1726017907.9098794, start processing a new image.
1726017907.9112127, using left camera image.
1726017907.9125085," camera image not ready, skipping."
1726017908.4144957, start processing a new image.
1726017908.41585, using left camera image.
1726017908.4171991," camera image not ready, skipping."
1726017908.9191446, start processing a new image.
1726017908.9205155, using left camera image.
1726017908.9218156," camera image not ready, skipping."
1726017909.4237823, start processing a new image.
1726017909.4251835, using left camera image.
1726017909.4265273," camera image not ready, skipping."
1726017909.9287596, start processing a new image.
1726017909.9301386, using left camera image.
1726017909.931474," camera image not ready, skipping."
1726017910.4334931, start processing a new image.
1726017910.434855, using left camera image.
1726017910.4361777," camera image not ready, skipping."
1726017910.9382014, start processing a new image.
1726017910.939631, using left camera image.
1726017910.9409518," camera image not ready, skipping."
1726017911.442664, start processing a new image.
1726017911.4440298, using left camera image.
1726017911.445379," camera image not ready, skipping."
1726017911.9474325, start processing a new image.
1726017911.9487998, using left camera image.
1726017911.950128," camera image not ready, skipping."
1726017912.4521189, start processing a new image.
1726017912.4534526, using left camera image.
1726017912.4548688," camera image not ready, skipping."
1726017912.9568598, start processing a new image.
1726017912.9582474, using left camera image.
1726017912.9596097," camera image not ready, skipping."
1726017913.46156, start processing a new image.
1726017913.4629757, using left camera image.
1726017913.4642658," camera image not ready, skipping."
1726017913.966423, start processing a new image.
1726017913.9679267, using left camera image.
1726017913.9693024," camera image not ready, skipping."
1726017914.4712632, start processing a new image.
1726017914.4726584, using left camera image.
1726017914.473967," camera image not ready, skipping."
1726017914.9759638, start processing a new image.
1726017914.9773142, using left camera image.
1726017914.9785912," camera image not ready, skipping."
1726017915.4805696, start processing a new image.
1726017915.4819272, using left camera image.
